vehicle_id,make,model,year,type,fuel_type,transmission,color,price,mileage_kmpl,range_km,battery_kwh,engine_cc,seating_capacity,km_driven,condition_score,owner_name,owner_contact,registration_number,city,status,insurance_valid_till,last_service_date,age_years,resale_value
VH0722,Ford,Endeavour,2017,SUV,Petrol,AMT,Maroon,3717912,53.0,,,1500.0,5,21652,5.8,Ravi Chauhan,9307266073,UP77ZU7378,Agra,Sold,2026-07-26,2024-01-26,7,1555381
VH0734,Hero,Splendor Plus,2022,Motorcycle,Petrol,Manual,Yellow,85615,36.2,,,250.0,2,58517,7.0,Nisha Tiwari,9219747878,UK63JS1157,Dehradun,Sold,2027-08-09,2023-02-03,2,66906
VH0778,MG,Astor,2018,SUV,CNG,DCT,Green,1212624,34.6,,,1700.0,5,103289,3.6,Nisha Nair,9203746446,TS90HZ9819,Hyderabad,Under Maintenance,2026-11-05,2024-09-01,6,505313
VH0519,Honda,Jazz,2023,Hatchback,Diesel,Automatic,Gold,1138217,21.8,,,1300.0,5,29385,8.5,Neha Kaur,9511769051,HR12DN1478,Faridabad,Sold,2025-06-11,2024-09-02,1,1013713
VH0335,Renault,Triber,2016,MPV,Petrol,AMT,Orange,831471,38.4,,,1800.0,7,101601,2.6,Arun Rao,9836059336,MH23JM2140,Nagpur,Sold,2026-02-15,2023-11-02,8,249441
VH0846,Toyota,Camry,2020,Sedan,Petrol,Automatic,Green,5795267,37.5,,,1500.0,5,75927,5.5,Ananya Agarwal,9145073984,HR51CN2833,Faridabad,Available,2024-01-09,2023-06-06,4,3500764
VH0252,Tata,Safari,2021,SUV,Diesel,DCT,Grey,2216491,22.6,,,2050.0,5,10604,8.1,Vikas Nair,9572337634,MP62TA9222,Indore,Available,2026-11-19,2023-07-30,3,1661029
VH0053,Hero,Xtreme 160R,2020,Motorcycle,Petrol,Manual,Maroon,152854,45.3,,,400.0,2,54341,6.2,Nisha Mishra,9350785761,MH42GW4912,Nagpur,Sold,2024-03-30,2023-10-14,4,95634
VH0924,Maruti Suzuki,Dzire,2015,Sedan,CNG,DCT,Gold,676974,28.4,,,1950.0,5,36143,4.3,Gurpreet Tiwari,9369689276,UP24DX6019,Lucknow,Sold,2027-04-15,2023-02-13,9,203092
VH0016,Ford,EcoSport,2015,Compact SUV,Petrol,AMT,Yellow,959987,49.0,,,1100.0,5,53423,3.7,Arun Joshi,9825003955,DL66CF2122,Delhi,Sold,2024-09-02,2023-05-20,9,287996
VH0708,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Blue,129829,,267.0,78.8,,2,79619,6.3,Deepak Menon,9896786236,WB55YB5963,Kolkata,Sold,2026-07-11,2024-10-25,2,98719
VH0901,Hyundai,Grand i10,2024,Hatchback,Petrol,CVT,Blue,760702,45.0,,,800.0,5,80291,7.3,Suresh Tiwari,9597725586,KL43AN2028,Kochi,Under Maintenance,2027-03-17,2023-04-18,0,699624
VH0980,Ather,450 Plus,2024,Electric Scooter,Electric,Automatic,Red,185465,,164.0,42.8,,2,9153,9.7,Seema Shah,9649976609,KL83EJ6533,Kochi,Available,2027-08-18,2022-06-22,0,183767
VH0573,Volkswagen,Polo,2016,Hatchback,Petrol,CVT,Green,802287,48.7,,,800.0,5,119734,2.0,Amit Gupta,9741142796,PB37FR2744,Ludhiana,Available,2025-09-25,2023-01-20,8,240686
VH0904,Ather,450 Plus,2016,Electric Scooter,Electric,Automatic,Orange,145196,,336.0,81.1,,2,10943,5.6,Divya Gupta,9115259323,BR93KF9930,Patna,Sold,2025-11-04,2023-05-18,8,50681
VH0466,Mahindra,Thar,2024,Off-Road SUV,Diesel,Automatic,White,2294102,13.7,,,2450.0,4,81038,7.3,Seema Sharma,9844087852,MP94ZI4143,Bhopal,Sold,2025-06-01,2024-07-18,0,2108192
VH0978,Hero,Splendor Plus,2019,Motorcycle,Petrol,Manual,Green,80622,20.2,,,150.0,2,60363,5.5,Nisha Nair,9451535068,MP84YF2191,Bhopal,Available,2027-05-01,2022-03-22,5,43506
VH0200,Ather,450 Plus,2023,Electric Scooter,Electric,Automatic,Black,167945,,170.0,43.8,,2,19924,8.8,Manpreet Tiwari,9220816186,CH90TS9561,Chandigarh,Available,2027-03-06,2022-07-25,1,151163
VH0207,Skoda,Octavia,2021,Sedan,Petrol,CVT,Red,4351369,22.9,,,1650.0,5,110519,4.8,Rahul Chauhan,9811198748,HR67TM2676,Gurugram,Under Maintenance,2026-02-05,2023-08-02,3,2826131
VH0056,Hyundai,i20,2018,Hatchback,CNG,Automatic,Blue,850282,29.3,,,850.0,5,104852,3.5,Simran Kumar,9131081879,UP91DO3725,Noida,Available,2024-04-24,2023-08-24,6,352992
VH0132,Ather,450X,2022,Electric Scooter,Electric,Automatic,Grey,189987,,332.0,29.0,,2,92744,5.9,Gurpreet Dubey,9360482447,CH28GX2922,Chandigarh,Sold,2025-02-22,2024-03-23,2,141968
VH0380,Volkswagen,Vento,2015,Sedan,Petrol,DCT,Brown,1072901,41.8,,,1300.0,5,119571,1.5,Arun Shah,9649278898,MP51GP6206,Bhopal,Under Maintenance,2027-09-27,2024-01-10,9,321870
VH0999,Mahindra,Scorpio,2021,SUV,Petrol,Manual,Silver,1804968,21.3,,,1750.0,5,63917,6.4,Gurpreet Yadav,9703487252,MH62OK5265,Pune,Sold,2024-10-04,2024-02-16,3,1256407
VH0728,Skoda,Superb,2022,Sedan,CNG,Automatic,Blue,5395824,32.0,,,1400.0,5,77076,6.4,Rahul Gupta,9726238846,UK38MI4734,Dehradun,Available,2024-01-25,2023-06-16,2,4116603
VH0772,MG,Astor,2020,SUV,Diesel,CVT,Blue,1320371,12.6,,,2200.0,5,85472,5.2,Vikram Agarwal,9927649755,HR82IY3631,Faridabad,Sold,2025-10-21,2024-04-01,4,784997
VH0910,Tata,Punch,2016,Micro SUV,Petrol,DCT,Grey,796422,18.8,,,900.0,5,109974,2.3,Sunita Shah,9970621341,MP64RR6582,Indore,Available,2027-07-30,2023-10-12,8,238926
VH0822,Mahindra,XUV700,2016,SUV,Petrol,AMT,Brown,1672339,25.1,,,1800.0,5,64271,3.9,Rajesh Agarwal,9398145460,CH64MF5972,Chandigarh,Available,2027-05-27,2024-10-19,8,501701
VH0568,MG,Hector,2018,SUV,Petrol,CVT,Grey,1600155,53.3,,,2950.0,5,72786,4.6,Sanjay Pandey,9254769407,KA08LL3283,Bangalore,Sold,2026-05-12,2023-05-12,6,715611
VH0044,Honda,CR-V,2021,SUV,Petrol,DCT,Gold,4215338,23.3,,,2300.0,5,97504,5.2,Sanjay Bhatt,9766823010,WB58OJ8025,Kolkata,Available,2024-07-22,2023-03-02,3,2792644
VH0275,Bajaj,Dominar 400,2022,Motorcycle,Petrol,Manual,Gold,304323,19.9,,,200.0,2,30412,8.0,Seema Joshi,9184945787,UP44NU7631,Noida,Available,2025-10-04,2023-10-11,2,246376
VH0097,Hyundai,i20,2021,Hatchback,CNG,DCT,Brown,950115,31.8,,,800.0,5,85062,5.7,Priya Nair,9172191273,TN78VZ8179,Chennai,Available,2026-01-20,2024-01-12,3,641268
VH0102,Toyota,Camry,2024,Sedan,Diesel,Automatic,Red,6106972,23.8,,,1250.0,5,68512,7.7,Neha Kaur,9861639583,KA67EJ3697,Bangalore,Available,2025-08-04,2022-06-11,0,5688571
VH0232,Ather,450 Plus,2016,Electric Scooter,Electric,Automatic,Silver,142898,,243.0,40.7,,2,14455,5.5,Sanjay Tiwari,9967910655,PB86WN9747,Amritsar,Available,2024-02-21,2024-02-20,8,49377
VH0722,Ford,Endeavour,2017,SUV,Petrol,AMT,Maroon,3717912,53.0,,,1500.0,5,21652,5.8,Ravi Chauhan,9307266073,UP77ZU7378,Agra,Sold,2026-07-26,2024-01-26,7,1555381
VH0833,Bajaj,Pulsar NS200,2023,Motorcycle,Petrol,Manual,Orange,204436,47.4,,,450.0,2,3675,9.4,Arjun Verma,9792304249,RJ15YI4725,Jaipur,Sold,2024-04-17,2023-04-07,1,187329
VH0108,MG,Gloster,2020,SUV,Petrol,AMT,Silver,3345150,37.0,,,2050.0,5,82189,5.3,Kavya Agarwal,9400347789,BR37CM9261,Patna,Sold,2027-10-25,2022-09-01,4,1999767
VH0618,MG,Astor,2022,SUV,CNG,CVT,Brown,1411625,33.3,,,1950.0,5,84359,6.2,Sunita Menon,9836355132,HR43QY8935,Faridabad,Available,2024-02-12,2022-10-30,2,1066681
VH0498,Maruti Suzuki,Swift,2020,Hatchback,Diesel,Manual,Yellow,714018,23.5,,,1300.0,5,74169,5.5,Ananya Rao,9975769961,RJ93FB7810,Jaipur,Available,2027-07-07,2023-01-24,4,432574
VH0981,MG,Gloster,2023,SUV,Petrol,AMT,Orange,4329220,44.8,,,1550.0,5,53145,7.7,Rekha Singh,9352630965,HR84OC6848,Faridabad,Sold,2026-07-05,2024-03-10,1,3752806
VH0882,Toyota,Yaris,2019,Sedan,Petrol,Automatic,Gold,1096915,50.9,,,1900.0,5,7230,7.3,Rohit Gupta,9597463844,GJ63MO8621,Ahmedabad,Available,2025-05-17,2022-10-26,5,650218
VH0757,Tata,Nexon EV,2021,Electric SUV,Electric,Automatic,Silver,1926094,,257.0,10.9,,5,68251,6.2,Anjali Pandey,9817642177,PB33FX5933,Ludhiana,Available,2027-03-28,2023-07-01,3,1332373
VH0620,Mahindra,XUV300,2020,Compact SUV,CNG,AMT,Red,1169693,34.5,,,1200.0,5,57314,6.1,Simran Kaur,9995684903,KL25BS9520,Kochi,Sold,2026-07-20,2023-12-12,4,728351
VH0107,Maruti Suzuki,Baleno,2021,Hatchback,Petrol,AMT,Maroon,922463,22.8,,,1050.0,5,56982,6.6,Sanjay Agarwal,9108780419,DL07JP8710,Delhi,Sold,2024-10-01,2023-06-26,3,648508
VH0936,Ford,Aspire,2017,Sedan,CNG,CVT,Black,699596,32.7,,,1200.0,5,106402,3.0,Amit Kaur,9277085723,HR89AZ1497,Gurugram,Sold,2027-07-28,2022-06-16,7,233383
VH0810,MG,Hector,2017,SUV,Diesel,DCT,Yellow,1472716,17.1,,,1700.0,5,105268,3.0,Sanjay Joshi,9480868948,KA86GU6254,Bangalore,Sold,2026-10-10,2022-02-02,7,492965
VH0038,Ather,450 Plus,2022,Electric Scooter,Electric,Automatic,Orange,166134,,287.0,49.6,,2,50174,7.3,Arjun Pandey,9711871397,TS32CI8385,Hyderabad,Sold,2025-11-19,2022-02-28,2,131216
VH0073,Volkswagen,Vento,2021,Sedan,Petrol,DCT,Silver,1277749,40.4,,,1200.0,5,45041,7.0,Neha Menon,9854517058,UK85WI1474,Dehradun,Sold,2025-12-19,2022-01-13,3,913538
VH0284,Hyundai,Alcazar,2016,SUV,Diesel,Manual,Orange,1610703,17.1,,,2350.0,5,94174,2.9,Rajesh Sharma,9230955221,MP24GI7251,Indore,Under Maintenance,2025-05-24,2024-02-28,8,483210
VH0272,Mahindra,Bolero,2017,MUV,Petrol,Automatic,Green,1267066,43.6,,,1850.0,8,18125,5.9,Suresh Sharma,9289630619,WB26EZ3450,Kolkata,Available,2027-07-15,2024-11-24,7,534543
VH0335,Renault,Triber,2016,MPV,Petrol,AMT,Orange,831471,38.4,,,1800.0,7,101601,2.6,Arun Rao,9836059336,MH23JM2140,Nagpur,Sold,2026-02-15,2023-11-02,8,249441
VH0459,Honda,Amaze,2023,Sedan,Diesel,CVT,White,971578,17.8,,,2000.0,5,119971,5.5,Manpreet Patel,9677174482,UP19LR3755,Lucknow,Under Maintenance,2027-02-10,2024-07-14,1,777290
VH0482,Bajaj,Pulsar NS200,2020,Motorcycle,Petrol,Manual,Orange,168051,17.5,,,150.0,2,44589,6.5,Nisha Verma,9599561727,KL57QL4771,Kochi,Available,2026-05-22,2024-07-12,4,106781
VH0069,Royal Enfield,Classic 350,2022,Motorcycle,Petrol,Manual,Yellow,254930,32.2,,,150.0,2,93843,5.9,Pooja Shah,9779760958,TS78EC3067,Hyderabad,Available,2025-10-27,2024-02-20,2,190217
VH0507,Ford,Endeavour,2022,SUV,Diesel,Automatic,Red,4582633,12.1,,,2850.0,5,49408,7.4,Meera Tiwari,9523751880,MP94XL9051,Bhopal,Under Maintenance,2026-02-25,2024-09-29,2,3622992
VH0238,Renault,Triber,2020,MPV,CNG,CVT,White,992300,34.5,,,2250.0,8,84682,5.2,Manoj Yadav,9578531560,BR97UA2879,Patna,Available,2027-06-10,2023-05-15,4,590734
VH0862,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Red,149129,,210.0,50.2,,2,37309,7.8,Harpreet Verma,9496770295,GJ09RC3384,Surat,Available,2026-08-09,2023-12-01,2,119704
VH0990,Kia,EV6,2022,Electric SUV,Electric,Automatic,Red,8071768,,343.0,44.2,,5,20119,8.3,Rahul Shah,9385351632,PB55OK1750,Ludhiana,Under Maintenance,2027-11-28,2022-08-12,2,6617889
VH0477,Skoda,Superb,2018,Sedan,Petrol,CVT,Black,4157004,15.2,,,1500.0,5,3317,6.9,Anjali Agarwal,9364102119,KL23HI3855,Kochi,Available,2024-12-26,2023-06-21,6,2147853
VH0867,Honda,Jazz,2023,Hatchback,Petrol,Manual,Yellow,1107190,47.3,,,1000.0,5,7183,9.3,Ananya Bhatt,9551501133,MP59RS5539,Indore,Available,2026-05-25,2024-09-29,1,1010661
VH0456,Ford,Aspire,2017,Sedan,Petrol,Manual,Brown,812500,27.0,,,1600.0,5,12247,6.1,Sanjay Nair,9296139268,MH15DR3755,Mumbai,Available,2024-11-11,2023-09-21,7,347549
VH0312,Tata,Punch,2022,Micro SUV,Petrol,AMT,Gold,1002062,49.5,,,950.0,5,97816,5.7,Gurpreet Kaur,9523216102,GJ52YB7232,Surat,Sold,2027-03-17,2024-12-11,2,743714
VH0963,Ather,450X,2019,Electric Scooter,Electric,Automatic,Yellow,192213,,329.0,29.9,,2,103270,4.1,Anjali Sharma,9689755049,GJ85DE8113,Surat,Sold,2024-10-28,2024-04-11,5,95477
VH0406,TVS,Jupiter,2022,Scooter,Petrol,Manual,Brown,99146,40.2,,,150.0,2,20222,8.3,Vikram Yadav,9596591297,PB94UB9556,Amritsar,Available,2027-11-04,2023-09-07,2,81277
VH0331,Bajaj,Pulsar NS200,2024,Motorcycle,Petrol,Manual,Black,213060,39.8,,,450.0,2,99556,6.7,Simran Agarwal,9184337702,UK46JK4246,Dehradun,Under Maintenance,2026-08-11,2022-09-27,0,191848
VH0650,Ford,Aspire,2021,Sedan,Petrol,Manual,Red,885006,53.1,,,1650.0,5,31724,7.4,Pooja Singh,9509408129,BR60NS9501,Patna,Available,2024-09-27,2022-02-01,3,644528
VH0310,Kia,Seltos,2017,SUV,Diesel,Manual,Green,1198910,20.0,,,1900.0,5,102713,3.1,Arjun Sharma,9485753927,UK73TH4804,Dehradun,Available,2026-09-03,2022-10-02,7,404376
VH0227,Hero,Passion Pro,2023,Motorcycle,Petrol,Manual,Blue,104755,38.6,,,350.0,2,105346,6.0,Rahul Kaur,9481327572,HR58DD4633,Faridabad,Sold,2025-08-20,2024-12-05,1,85339
VH0858,Royal Enfield,Classic 350,2023,Motorcycle,Petrol,Manual,Yellow,232530,22.3,,,300.0,2,15278,9.0,Rohit Verma,9647818813,TN96WM1183,Chennai,Sold,2026-12-10,2023-06-29,1,210375
VH0711,Skoda,Octavia,2021,Sedan,Petrol,AMT,Brown,4246402,40.1,,,1350.0,5,17022,7.9,Arjun Singh,9190244626,MH94BR7491,Pune,Available,2024-10-23,2024-10-07,3,3154983
VH0944,Skoda,Superb,2019,Sedan,Diesel,Manual,White,4471516,17.5,,,1400.0,5,33510,6.4,Vikram Rao,9432414395,MH93XQ8059,Pune,Under Maintenance,2024-06-17,2024-08-04,5,2533069
VH0384,TVS,Apache RTR 160,2019,Motorcycle,Petrol,Manual,Red,138516,34.2,,,250.0,2,63478,5.4,Amit Shah,9900544937,CH16YI9078,Chandigarh,Available,2027-03-04,2024-06-12,5,74316
VH0786,MG,ZS EV,2022,Electric SUV,Electric,Automatic,Black,2948763,,325.0,63.9,,5,106301,5.5,Rekha Agarwal,9952172487,MP20OA1635,Bhopal,Under Maintenance,2025-09-30,2023-08-20,2,2163504
VH0149,Royal Enfield,Thunderbird 350,2016,Motorcycle,Petrol,Manual,Black,202968,38.5,,,400.0,2,70873,3.6,Priya Yadav,9853374076,BR65WN9907,Patna,Sold,2027-05-01,2022-06-24,8,60890
VH0555,Tata,Punch,2022,Micro SUV,Petrol,AMT,Red,980399,30.0,,,1000.0,5,66536,6.8,Nisha Sharma,9948950616,UP24AF4568,Lucknow,Available,2027-12-20,2024-12-11,2,758303
VH0957,TVS,iQube Electric,2023,Electric Scooter,Electric,Automatic,Grey,150419,,136.0,51.9,,2,1149,9.5,Sunita Patel,9426424160,MP34JX1660,Bhopal,Sold,2026-12-16,2024-07-05,1,138212
VH0926,Tata,Nexon EV,2024,Electric SUV,Electric,Automatic,Grey,2352836,,159.0,35.2,,5,72401,7.6,Gurpreet Joshi,9210182184,DL27ON9765,Delhi,Sold,2026-06-22,2022-10-05,0,2182488
VH0943,Kia,EV6,2018,Electric SUV,Electric,Automatic,Yellow,6821457,,116.0,34.3,,5,95656,3.8,Simran Mishra,9764726382,PB20VC3318,Ludhiana,Sold,2024-12-15,2024-12-04,6,2894644
VH0837,Ola Electric,S1 Air,2018,Electric Scooter,Electric,Automatic,Gold,117442,,110.0,33.3,,2,47808,5.4,Rajesh Gupta,9737006108,KA96GG5892,Bangalore,Sold,2026-08-07,2022-04-22,6,55455
VH0576,Toyota,Yaris,2022,Sedan,Petrol,Manual,Silver,1397129,23.5,,,1500.0,5,69088,6.7,Ananya Chauhan,9882457827,HR84EY3638,Gurugram,Sold,2025-11-30,2024-07-05,2,1077063
VH0558,Maruti Suzuki,Ertiga,2018,MPV,CNG,Automatic,Red,1027906,25.2,,,2350.0,7,58458,5.1,Seema Shah,9691500536,UP96WM5216,Agra,Available,2025-03-27,2023-10-27,6,474421
VH0236,Ola Electric,S1 Pro,2021,Electric Scooter,Electric,Automatic,Yellow,160981,,171.0,46.7,,2,5735,8.3,Anjali Pandey,9862023079,TN21SI1092,Chennai,Under Maintenance,2024-11-10,2023-10-23,3,121422
VH0361,Renault,Triber,2024,MPV,Petrol,DCT,Grey,1100974,34.5,,,1400.0,8,81623,7.3,Vikram Rao,9669296859,MH54AR4860,Pune,Under Maintenance,2026-01-11,2024-11-05,0,1011109
VH0348,Ford,Endeavour,2020,SUV,Petrol,Manual,Yellow,4122773,48.1,,,1500.0,5,25807,7.1,Rohit Patel,9878731965,GJ13QD8306,Surat,Available,2024-03-10,2022-02-18,4,2697089
VH0162,Volkswagen,Virtus,2021,Sedan,Petrol,Manual,Gold,1410448,50.1,,,1300.0,5,114389,4.7,Kavya Dubey,9451424185,WB66XI7046,Kolkata,Available,2024-07-09,2024-07-27,3,910600
VH0443,Hero,Passion Pro,2015,Motorcycle,Petrol,Manual,Yellow,74974,45.6,,,500.0,2,100008,2.2,Harpreet Singh,9566081562,MH11KK7580,Mumbai,Available,2024-03-16,2022-11-06,9,22492
VH0287,Toyota,Glanza,2016,Hatchback,Diesel,Automatic,Green,735269,20.9,,,1050.0,5,64442,3.9,Simran Agarwal,9949830412,UP08BL3521,Noida,Available,2025-04-21,2023-10-11,8,220580
VH0605,Ather,450X,2020,Electric Scooter,Electric,Automatic,Yellow,192707,,117.0,39.9,,2,102030,4.6,Harpreet Yadav,9529866466,GJ93JI6196,Surat,Available,2025-10-03,2024-10-08,4,111378
VH0058,Volkswagen,Virtus,2019,Sedan,Petrol,AMT,Brown,1380909,41.8,,,1450.0,5,111295,3.8,Divya Tiwari,9841218491,MH57LS5901,Mumbai,Available,2025-09-10,2023-02-12,5,674857
VH0599,TVS,iQube Electric,2023,Electric Scooter,Electric,Automatic,Grey,158317,,336.0,17.8,,2,77515,6.9,Meera Rao,9726687538,RJ26VW5605,Jaipur,Sold,2025-09-30,2022-12-06,1,133379
VH0933,Bajaj,Dominar 400,2021,Motorcycle,Petrol,Manual,Brown,302044,33.1,,,150.0,2,70432,6.2,Vikas Verma,9346679107,PB15ZW3077,Amritsar,Sold,2024-08-19,2024-09-08,3,208279
VH0462,Volkswagen,Virtus,2019,Sedan,Diesel,CVT,Green,1252385,18.0,,,1700.0,5,88672,4.5,Arun Dubey,9104594803,CH89EU1033,Chandigarh,Under Maintenance,2024-12-21,2024-04-26,5,640379
VH0638,Kia,Sonet,2024,Compact SUV,Petrol,DCT,Black,1069916,39.4,,,1400.0,5,103049,6.6,Seema Joshi,9711122760,TN09ON7162,Chennai,Available,2026-11-25,2023-09-03,0,959662
VH0588,MG,Gloster,2023,SUV,CNG,Manual,Gold,4303501,29.6,,,2050.0,5,90749,6.5,Deepak Mishra,9406046409,RJ71TF9892,Jaipur,Sold,2027-10-25,2024-06-14,1,3568682
VH0041,Hero,Passion Pro,2019,Motorcycle,Petrol,Manual,Yellow,83976,18.9,,,250.0,2,95472,4.3,Vikram Gupta,9893070706,TS16XR4033,Hyderabad,Available,2027-04-22,2024-12-10,5,42368
VH0231,Ola Electric,S1 Air,2023,Electric Scooter,Electric,Automatic,Green,156079,,282.0,61.1,,2,88629,6.5,Arun Kumar,9837243267,BR81GG4435,Patna,Available,2024-09-28,2022-12-31,1,129759
VH0807,Ford,Figo,2018,Hatchback,Diesel,Automatic,Silver,699138,12.9,,,1250.0,5,105663,3.5,Simran Singh,9411107084,TS75OP6547,Hyderabad,Available,2027-02-24,2022-11-24,6,289678
VH0905,Maruti Suzuki,Baleno,2017,Hatchback,CNG,Automatic,Black,762558,31.7,,,1100.0,5,41065,5.1,Rohit Rao,9921512026,RJ55GX3685,Jaipur,Under Maintenance,2027-01-15,2022-05-21,7,304211
VH0680,Toyota,Yaris,2016,Sedan,Petrol,DCT,Orange,988484,49.5,,,1950.0,5,74770,3.5,Arun Dubey,9662002554,PB32CE7605,Amritsar,Sold,2025-04-21,2022-05-01,8,296545
VH0205,Honda,Elevate,2015,SUV,Diesel,CVT,Brown,1007981,17.8,,,3000.0,5,12347,5.1,Neha Menon,9904190892,MP76RL6640,Indore,Sold,2025-08-06,2022-02-26,9,302394
VH0768,TVS,iQube Electric,2021,Electric Scooter,Electric,Automatic,Black,126878,,126.0,71.3,,2,110115,4.8,Divya Chauhan,9453078170,GJ93XI5123,Ahmedabad,Available,2025-05-29,2024-01-01,3,82456
VH0610,Kia,EV6,2021,Electric SUV,Electric,Automatic,Silver,7096459,,126.0,29.6,,5,20684,7.8,Harpreet Kumar,9860759357,PB98QQ6134,Amritsar,Available,2026-10-30,2022-08-05,3,5246525
VH0993,Skoda,Slavia,2017,Sedan,Petrol,CVT,Green,1202062,54.3,,,1600.0,5,80932,3.8,Rohit Kaur,9945687419,BR81KX7913,Patna,Sold,2025-08-12,2022-12-31,7,431621
VH0565,Skoda,Octavia,2020,Sedan,Petrol,CVT,Black,4556673,41.1,,,1600.0,5,59049,6.0,Harpreet Nair,9443872264,HR10ZA3435,Faridabad,Available,2026-09-06,2022-05-18,4,2829470
VH0423,Kia,Sonet,2015,Compact SUV,Diesel,Automatic,Blue,741164,15.4,,,1350.0,5,15244,5.0,Rohit Agarwal,9620979010,GJ15PB8233,Surat,Available,2024-10-30,2022-09-11,9,222349
VH0011,Hero,Splendor Plus,2018,Motorcycle,Petrol,Manual,Green,75298,27.9,,,500.0,2,4617,6.8,Simran Verma,9345824373,PB76HA2163,Ludhiana,Available,2025-11-07,2022-05-26,6,38807
VH0494,Mahindra,XUV300,2018,Compact SUV,Petrol,Manual,Blue,1067394,17.0,,,1500.0,5,33347,5.9,Seema Gupta,9525925819,UP60MK7542,Agra,Available,2024-08-22,2022-10-07,6,519450
VH0321,Ola Electric,S1 Pro,2022,Electric Scooter,Electric,Automatic,Green,188219,,254.0,76.7,,2,46880,7.4,Pooja Chauhan,9717554752,HR37NT6185,Faridabad,Under Maintenance,2024-09-22,2024-10-13,2,149280
VH0278,Renault,Triber,2019,MPV,Petrol,Automatic,Yellow,930419,48.4,,,1300.0,7,18209,6.9,Seema Agarwal,9392502766,HR46KP8654,Gurugram,Available,2027-11-29,2022-12-29,5,541309
VH0847,Mahindra,KUV100,2018,Micro SUV,CNG,AMT,Gold,716700,32.3,,,1050.0,5,90651,4.0,Arjun Bhatt,9477027645,BR51QV7435,Patna,Sold,2024-08-05,2023-04-08,6,307714
VH0359,Tata,Nexon EV,2019,Electric SUV,Electric,Automatic,Silver,1754704,,206.0,15.9,,5,104184,4.0,Rekha Bhatt,9143700111,MH71FO4991,Pune,Available,2027-07-18,2024-02-10,5,870010
VH0111,MG,Astor,2016,SUV,Petrol,DCT,Silver,1115837,50.8,,,2850.0,5,7231,5.8,Pooja Bhatt,9720230209,HR81AT8775,Faridabad,Available,2027-04-10,2024-09-10,8,393632
VH0237,Hyundai,Tucson,2022,SUV,Petrol,DCT,Blue,3654298,46.1,,,2000.0,5,70890,6.6,Manpreet Chauhan,9271122762,MP29FQ2117,Bhopal,Available,2026-04-06,2022-07-08,2,2810557
VH0552,MG,ZS EV,2019,Electric SUV,Electric,Automatic,Black,2444320,,198.0,9.4,,5,25787,6.6,Priya Bhatt,9802608498,KA17UX2971,Bangalore,Sold,2027-12-14,2024-07-01,5,1403560
VH0868,Honda,Jazz,2021,Hatchback,Petrol,CVT,Grey,1050714,21.4,,,1050.0,5,13068,8.1,Ravi Agarwal,9388207655,DL06CI2760,Delhi,Available,2027-11-07,2024-05-16,3,784811
VH0813,Bajaj,Dominar 400,2020,Motorcycle,Petrol,Manual,Orange,293820,49.0,,,400.0,2,37415,6.8,Gurpreet Menon,9693116357,GJ91KE6672,Surat,Available,2025-06-30,2022-06-20,4,188804
VH0209,Ford,Endeavour,2015,SUV,Petrol,CVT,Green,3190099,31.2,,,2100.0,5,103378,2.1,Anjali Patel,9836928463,UP05SW4111,Agra,Available,2026-09-01,2024-01-05,9,957029
VH0387,MG,Hector,2023,SUV,Petrol,CVT,Green,1974027,14.5,,,2300.0,5,66479,7.3,Anjali Singh,9209970339,KL48YP7750,Kochi,Available,2025-03-28,2023-01-21,1,1684873
VH0561,Bajaj,Pulsar 150,2016,Motorcycle,Petrol,Manual,Maroon,122268,45.3,,,100.0,2,1731,5.9,Karthik Shah,9114492185,TN32YC5385,Chennai,Sold,2024-08-05,2023-11-25,8,43804
VH0059,TVS,Apache RTR 160,2018,Motorcycle,Petrol,Manual,Red,132873,28.7,,,300.0,2,102514,3.6,Pooja Sharma,9707661655,HR38AV7484,Faridabad,Sold,2024-04-10,2024-10-14,6,55472
VH0632,Hero,Splendor Plus,2020,Motorcycle,Petrol,Manual,Green,91837,33.2,,,450.0,2,93066,4.9,Seema Chauhan,9326323450,GJ02FL9202,Ahmedabad,Available,2026-12-11,2024-03-10,4,53902
VH0962,Royal Enfield,Classic 350,2022,Motorcycle,Petrol,Manual,Gold,231357,22.9,,,500.0,2,118271,5.1,Anjali Shah,9488481638,UP30QT4610,Agra,Sold,2026-12-01,2022-10-11,2,166977
VH0860,Ather,450X,2017,Electric Scooter,Electric,Automatic,White,174108,,319.0,43.0,,2,30036,5.5,Arjun Tiwari,9771758113,MH62QC3698,Mumbai,Available,2025-06-21,2024-04-12,7,71378
VH0817,Mahindra,Bolero,2015,MUV,Petrol,Automatic,Gold,1204889,24.8,,,2350.0,7,30347,4.5,Vikram Singh,9445106468,HR16WY2241,Faridabad,Sold,2024-11-28,2024-03-19,9,361466
VH0364,Honda,WR-V,2018,Compact SUV,Petrol,Automatic,Brown,1120173,49.7,,,1300.0,5,80379,4.3,Priya Tiwari,9255629507,PB10PS8936,Ludhiana,Available,2026-07-20,2022-12-31,6,492451
